ymdhm,수위,유량,해발표고
2022-06-20 17:40,1.12,314.01,2.87
2022-06-20 17:50,1.09,296.87,2.84
2022-06-20 18:00,1.07,285.72,2.82
2022-06-20 18:10,1.06,280.22,2.81
2022-06-20 18:20,1.04,269.4,2.79
2022-06-20 18:30,1.08,291.27,2.83
2022-06-20 18:40,1.08,291.27,2.83
2022-06-20 18:50,1.11,308.24,2.86
2022-06-20 19:00,1.11,308.24,2.86
2022-06-20 19:10,1.1,302.53,2.85
2022-06-20 19:20,1.09,296.87,2.84
2022-06-20 19:30,1.08,291.27,2.83
2022-06-20 19:40,1.07,285.72,2.82
2022-06-20 19:50,1.05,274.78,2.8
2022-06-20 20:00,1.04,269.4,2.79
2022-06-20 20:10,1.03,264.07,2.78
2022-06-20 20:20,1.03,264.07,2.78
2022-06-20 20:30,1.02,258.79,2.77
2022-06-20 20:40,1.02,258.79,2.77
2022-06-20 20:50,1.01,253.57,2.76
2022-06-20 21:00,1,248.4,2.75
2022-06-20 21:10,1.01,253.57,2.76
2022-06-20 21:20,1.01,253.57,2.76
2022-06-20 21:30,1.02,258.79,2.77
2022-06-20 21:40,1.03,264.07,2.78
2022-06-20 21:50,1.03,264.07,2.78
2022-06-20 22:00,1.03,264.07,2.78
2022-06-20 22:10,1.03,264.07,2.78
2022-06-20 22:20,1.02,258.79,2.77
2022-06-20 22:30,1.01,253.57,2.76
2022-06-20 22:40,1,248.4,2.75
2022-06-20 22:50,0.99,243.29,2.74
2022-06-20 23:00,1,248.4,2.75
2022-06-20 23:10,1,248.4,2.75
2022-06-20 23:20,1,248.4,2.75
2022-06-20 23:30,1,248.4,2.75
2022-06-20 23:40,1,248.4,2.75
2022-06-20 23:50,0.99,243.29,2.74
2022-06-21 0:00,1,248.4,2.75
2022-06-21 0:10,1,248.4,2.75
2022-06-21 0:20,1.01,253.57,2.76
2022-06-21 0:30,1.01,253.57,2.76
2022-06-21 0:40,1.01,253.57,2.76
2022-06-21 0:50,1.01,253.57,2.76
2022-06-21 1:00,1,248.4,2.75
2022-06-21 1:10,1,248.4,2.75
2022-06-21 1:20,0.99,243.29,2.74
2022-06-21 1:30,0.99,243.29,2.74
2022-06-21 1:40,0.98,-,2.73
2022-06-21 1:50,1.01,253.57,2.76
2022-06-21 2:00,1.05,274.78,2.8
2022-06-21 2:10,1.12,314.01,2.87
2022-06-21 2:20,1.16,337.64,2.91
2022-06-21 2:30,1.18,349.79,2.93
2022-06-21 2:40,1.18,349.79,2.93
2022-06-21 2:50,1.16,337.64,2.91
2022-06-21 3:00,1.12,314.01,2.87
2022-06-21 3:10,1.07,285.72,2.82
2022-06-21 3:20,1.03,264.07,2.78
2022-06-21 3:30,1.01,253.57,2.76
2022-06-21 3:40,1,248.4,2.75
2022-06-21 3:50,1,248.4,2.75
2022-06-21 4:00,1,248.4,2.75
2022-06-21 4:10,1,248.4,2.75
2022-06-21 4:20,1,248.4,2.75
2022-06-21 4:30,1,248.4,2.75
2022-06-21 4:40,1.01,253.57,2.76
2022-06-21 4:50,1.03,264.07,2.78
2022-06-21 5:00,1.05,274.78,2.8
2022-06-21 5:10,1.06,280.22,2.81
2022-06-21 5:20,1.05,274.78,2.8
2022-06-21 5:30,1.05,274.78,2.8
2022-06-21 5:40,1.04,269.4,2.79
2022-06-21 5:50,1.01,253.57,2.76
2022-06-21 6:00,1,248.4,2.75
2022-06-21 6:10,0.98,-,2.73
2022-06-21 6:20,0.97,-,2.72
2022-06-21 6:30,0.97,-,2.72
2022-06-21 6:40,0.97,-,2.72
2022-06-21 6:50,0.97,-,2.72
2022-06-21 7:00,0.97,-,2.72
2022-06-21 7:10,0.97,-,2.72
2022-06-21 7:20,0.97,-,2.72
2022-06-21 7:30,0.98,-,2.73
2022-06-21 7:40,0.99,243.29,2.74
2022-06-21 7:50,1,248.4,2.75
2022-06-21 8:00,0.99,243.29,2.74
2022-06-21 8:10,1.09,296.87,2.84
2022-06-21 8:20,1.13,319.84,2.88
2022-06-21 8:30,1.12,314.01,2.87
2022-06-21 8:40,1.12,314.01,2.87
2022-06-21 8:50,1.12,314.01,2.87
2022-06-21 9:00,1.12,314.01,2.87
2022-06-21 9:10,1.12,314.01,2.87
2022-06-21 9:20,1.12,314.01,2.87
2022-06-21 9:30,1.12,314.01,2.87
2022-06-21 9:40,1.12,314.01,2.87
2022-06-21 9:50,1.06,280.22,2.81
2022-06-21 10:00,0.99,243.29,2.74
2022-06-21 10:10,0.98,-,2.73
2022-06-21 10:20,0.99,243.29,2.74
2022-06-21 10:30,0.98,-,2.73
2022-06-21 10:40,1.01,253.57,2.76
2022-06-21 10:50,1.03,264.07,2.78
2022-06-21 11:00,1.06,280.22,2.81
2022-06-21 11:10,1.06,280.22,2.81
2022-06-21 11:20,1.06,280.22,2.81
2022-06-21 11:30,1.05,274.78,2.8
2022-06-21 11:40,1.06,280.22,2.81
2022-06-21 11:50,1.07,285.72,2.82
2022-06-21 12:00,1.07,285.72,2.82
2022-06-21 12:10,1.06,280.22,2.81
2022-06-21 12:20,1.03,264.07,2.78
2022-06-21 12:30,1,248.4,2.75
2022-06-21 12:40,0.98,-,2.73
2022-06-21 12:50,0.96,-,2.71
2022-06-21 13:00,0.96,-,2.71
2022-06-21 13:10,0.95,-,2.7
2022-06-21 13:20,0.96,-,2.71
2022-06-21 13:30,0.98,-,2.73
2022-06-21 13:40,1.07,285.72,2.82
2022-06-21 13:50,1.18,349.79,2.93
2022-06-21 14:00,1.25,394.04,3
2022-06-21 14:10,1.29,420.54,3.04
2022-06-21 14:20,1.33,447.93,3.08
2022-06-21 14:30,1.35,461.96,3.1
2022-06-21 14:40,1.38,483.42,3.13
2022-06-21 14:50,1.41,505.38,3.16
2022-06-21 15:00,1.41,505.38,3.16
2022-06-21 15:10,1.39,490.68,3.14
2022-06-21 15:20,1.35,461.96,3.1
2022-06-21 15:30,1.3,427.3,3.05
2022-06-21 15:40,1.26,400.58,3.01
2022-06-21 15:50,1.21,368.42,2.96
2022-06-21 16:00,1.16,337.64,2.91
2022-06-21 16:10,1.13,319.84,2.88
2022-06-21 16:20,1.12,314.01,2.87
2022-06-21 16:30,1.12,314.01,2.87
2022-06-21 16:40,1.15,331.65,2.9
2022-06-21 16:50,1.14,325.72,2.89
2022-06-21 17:00,1.16,337.64,2.91
2022-06-21 17:10,1.16,337.64,2.91
2022-06-21 17:20,1.17,343.69,2.92
2022-06-21 17:30,1.17,343.69,2.92
2022-06-21 17:40,1.16,337.64,2.91
2022-06-21 17:50,1.16,337.64,2.91
2022-06-21 18:00,1.15,331.65,2.9
2022-06-21 18:10,1.13,319.84,2.88
2022-06-21 18:20,1.12,314.01,2.87
2022-06-21 18:30,1.09,296.87,2.84
2022-06-21 18:40,1.08,291.27,2.83
2022-06-21 18:50,1.08,291.27,2.83
2022-06-21 19:00,1.06,280.22,2.81
2022-06-21 19:10,1.07,285.72,2.82
2022-06-21 19:20,1.06,280.22,2.81
2022-06-21 19:30,1.06,280.22,2.81
2022-06-21 19:40,1.06,280.22,2.81
2022-06-21 19:50,1.07,285.72,2.82
2022-06-21 20:00,1.06,280.22,2.81
2022-06-21 20:10,1.07,285.72,2.82
2022-06-21 20:20,1.06,280.22,2.81
2022-06-21 20:30,1.06,280.22,2.81
2022-06-21 20:40,1.04,269.4,2.79
2022-06-21 20:50,1.04,269.4,2.79
2022-06-21 21:00,1.03,264.07,2.78
2022-06-21 21:10,1.02,258.79,2.77
2022-06-21 21:20,1.02,258.79,2.77
2022-06-21 21:30,1.02,258.79,2.77
2022-06-21 21:40,1.01,253.57,2.76
2022-06-21 21:50,1,248.4,2.75
2022-06-21 22:00,1,248.4,2.75
2022-06-21 22:10,1,248.4,2.75
2022-06-21 22:20,0.99,243.29,2.74
2022-06-21 22:30,1,248.4,2.75
2022-06-21 22:40,1,248.4,2.75
2022-06-21 22:50,1,248.4,2.75
2022-06-21 23:00,0.99,243.29,2.74
2022-06-21 23:10,0.99,243.29,2.74
2022-06-21 23:20,1,248.4,2.75
2022-06-21 23:30,0.99,243.29,2.74
2022-06-21 23:40,0.99,243.29,2.74
2022-06-21 23:50,0.98,-,2.73
2022-06-22 0:00,0.98,-,2.73
2022-06-22 0:10,0.98,-,2.73
2022-06-22 0:20,0.97,-,2.72
2022-06-22 0:30,0.98,-,2.73
2022-06-22 0:40,0.97,-,2.72
2022-06-22 0:50,0.97,-,2.72
2022-06-22 1:00,0.97,-,2.72
2022-06-22 1:10,0.97,-,2.72
2022-06-22 1:20,0.97,-,2.72
2022-06-22 1:30,0.96,-,2.71
2022-06-22 1:40,0.96,-,2.71
2022-06-22 1:50,0.97,-,2.72
2022-06-22 2:00,0.97,-,2.72
2022-06-22 2:10,0.96,-,2.71
2022-06-22 2:20,0.95,-,2.7
2022-06-22 2:30,0.95,-,2.7
2022-06-22 2:40,0.94,-,2.69
2022-06-22 2:50,0.95,-,2.7
2022-06-22 3:00,0.96,-,2.71
2022-06-22 3:10,1,248.4,2.75
2022-06-22 3:20,1.04,269.4,2.79
2022-06-22 3:30,1.07,285.72,2.82
2022-06-22 3:40,1.08,291.27,2.83
2022-06-22 3:50,1.07,285.72,2.82
2022-06-22 4:00,1.03,264.07,2.78
2022-06-22 4:10,0.99,243.29,2.74
2022-06-22 4:20,0.96,-,2.71
2022-06-22 4:30,0.95,-,2.7
2022-06-22 4:40,0.95,-,2.7
2022-06-22 4:50,0.95,-,2.7
2022-06-22 5:00,0.95,-,2.7
2022-06-22 5:10,0.95,-,2.7
2022-06-22 5:20,0.96,-,2.71
2022-06-22 5:30,0.95,-,2.7
2022-06-22 5:40,0.96,-,2.71
2022-06-22 5:50,0.97,-,2.72
2022-06-22 6:00,0.98,-,2.73
2022-06-22 6:10,1,248.4,2.75
2022-06-22 6:20,1,248.4,2.75
2022-06-22 6:30,1,248.4,2.75
2022-06-22 6:40,0.99,243.29,2.74
2022-06-22 6:50,0.98,-,2.73
2022-06-22 7:00,0.96,-,2.71
2022-06-22 7:10,0.95,-,2.7
2022-06-22 7:20,1.02,258.79,2.77
2022-06-22 7:30,1.07,285.72,2.82
2022-06-22 7:40,1.08,291.27,2.83
2022-06-22 7:50,1.09,296.87,2.84
2022-06-22 8:00,1.09,296.87,2.84
2022-06-22 8:10,1.08,291.27,2.83
2022-06-22 8:20,1.03,264.07,2.78
2022-06-22 8:30,1.03,264.07,2.78
2022-06-22 8:40,1.01,253.57,2.76
2022-06-22 8:50,1.02,258.79,2.77
2022-06-22 9:00,1.02,258.79,2.77
2022-06-22 9:10,0.95,-,2.7
2022-06-22 9:20,0.96,-,2.71
2022-06-22 9:30,0.96,-,2.71
2022-06-22 9:40,0.96,-,2.71
2022-06-22 9:50,0.96,-,2.71
2022-06-22 10:00,0.99,243.29,2.74
2022-06-22 10:10,1.06,280.22,2.81
2022-06-22 10:20,1.07,285.72,2.82
2022-06-22 10:30,1.04,269.4,2.79
2022-06-22 10:40,1.05,274.78,2.8
2022-06-22 10:50,1.03,264.07,2.78
2022-06-22 11:00,1.01,253.57,2.76
2022-06-22 11:10,1.01,253.57,2.76
2022-06-22 11:20,1.01,253.57,2.76
2022-06-22 11:30,1,248.4,2.75
2022-06-22 11:40,0.99,243.29,2.74
2022-06-22 11:50,0.97,-,2.72
2022-06-22 12:00,0.97,-,2.72
2022-06-22 12:10,0.97,-,2.72
2022-06-22 12:20,0.97,-,2.72
2022-06-22 12:30,0.97,-,2.72
2022-06-22 12:40,0.97,-,2.72
2022-06-22 12:50,0.99,243.29,2.74
2022-06-22 13:00,1,248.4,2.75
2022-06-22 13:10,1.01,253.57,2.76
2022-06-22 13:20,1,248.4,2.75
2022-06-22 13:30,1,248.4,2.75
2022-06-22 13:40,0.99,243.29,2.74
2022-06-22 13:50,0.98,-,2.73
2022-06-22 14:00,0.97,-,2.72
2022-06-22 14:10,0.96,-,2.71
2022-06-22 14:20,0.97,-,2.72
2022-06-22 14:30,0.97,-,2.72
2022-06-22 14:40,0.97,-,2.72
2022-06-22 14:50,1,248.4,2.75
2022-06-22 15:00,1.05,274.78,2.8
2022-06-22 15:10,1.12,314.01,2.87
2022-06-22 15:20,1.16,337.64,2.91
2022-06-22 15:30,1.19,355.94,2.94
2022-06-22 15:40,1.21,368.42,2.96
2022-06-22 15:50,1.23,381.12,2.98
2022-06-22 16:00,1.23,381.12,2.98
2022-06-22 16:10,1.21,368.42,2.96
2022-06-22 16:20,1.18,349.79,2.93
2022-06-22 16:30,1.13,319.84,2.88
2022-06-22 16:40,1.07,285.72,2.82
2022-06-22 16:50,1.01,253.57,2.76
2022-06-22 17:00,0.97,-,2.72
2022-06-22 17:10,0.97,-,2.72
2022-06-22 17:20,0.95,-,2.7
2022-06-22 17:30,0.94,-,2.69
2022-06-22 17:40,0.95,-,2.7
2022-06-22 17:50,0.96,-,2.71
2022-06-22 18:00,0.98,-,2.73
2022-06-22 18:10,0.98,-,2.73
2022-06-22 18:20,0.98,-,2.73
2022-06-22 18:30,0.98,-,2.73
2022-06-22 18:40,0.96,-,2.71
2022-06-22 18:50,0.95,-,2.7
2022-06-22 19:00,0.99,243.29,2.74
2022-06-22 19:10,0.99,243.29,2.74
2022-06-22 19:20,1,248.4,2.75
2022-06-22 19:30,0.97,-,2.72
2022-06-22 19:40,0.95,-,2.7
2022-06-22 19:50,0.93,-,2.68
2022-06-22 20:00,0.93,-,2.68
2022-06-22 20:10,0.93,-,2.68
2022-06-22 20:20,0.93,-,2.68
2022-06-22 20:30,0.93,-,2.68
2022-06-22 20:40,0.93,-,2.68
2022-06-22 20:50,0.94,-,2.69
2022-06-22 21:00,0.95,-,2.7
2022-06-22 21:10,0.95,-,2.7
2022-06-22 21:20,0.95,-,2.7
2022-06-22 21:30,0.95,-,2.7
2022-06-22 21:40,0.95,-,2.7
2022-06-22 21:50,0.95,-,2.7
2022-06-22 22:00,0.96,-,2.71
2022-06-22 22:10,0.96,-,2.71
2022-06-22 22:20,0.95,-,2.7
2022-06-22 22:30,0.94,-,2.69
2022-06-22 22:40,0.92,-,2.67
2022-06-22 22:50,0.92,-,2.67
2022-06-22 23:00,0.93,-,2.68
2022-06-22 23:10,0.92,-,2.67
2022-06-22 23:20,0.93,-,2.68
2022-06-22 23:30,0.93,-,2.68
2022-06-22 23:40,0.94,-,2.69
2022-06-22 23:50,0.94,-,2.69
2022-06-23 0:00,0.94,-,2.69
2022-06-23 0:10,0.94,-,2.69
2022-06-23 0:20,0.94,-,2.69
2022-06-23 0:30,0.93,-,2.68
2022-06-23 0:40,0.93,-,2.68
2022-06-23 0:50,0.93,-,2.68
2022-06-23 1:00,0.93,-,2.68
2022-06-23 1:10,0.92,-,2.67
2022-06-23 1:20,0.92,-,2.67
2022-06-23 1:30,0.93,-,2.68
2022-06-23 1:40,0.93,-,2.68
2022-06-23 1:50,0.93,-,2.68
2022-06-23 2:00,0.93,-,2.68
2022-06-23 2:10,0.94,-,2.69
2022-06-23 2:20,0.94,-,2.69
2022-06-23 2:30,0.94,-,2.69
2022-06-23 2:40,0.94,-,2.69
2022-06-23 2:50,0.94,-,2.69
2022-06-23 3:00,0.94,-,2.69
2022-06-23 3:10,0.94,-,2.69
2022-06-23 3:20,0.94,-,2.69
2022-06-23 3:30,0.95,-,2.7
2022-06-23 3:40,0.95,-,2.7
2022-06-23 3:50,0.95,-,2.7
2022-06-23 4:00,0.95,-,2.7
2022-06-23 4:10,0.95,-,2.7
2022-06-23 4:20,0.96,-,2.71
2022-06-23 4:30,0.98,-,2.73
2022-06-23 4:40,1.01,253.57,2.76
2022-06-23 4:50,1.03,264.07,2.78
2022-06-23 5:00,1.02,258.79,2.77
2022-06-23 5:10,0.99,243.29,2.74
2022-06-23 5:20,0.97,-,2.72
2022-06-23 5:30,0.97,-,2.72
2022-06-23 5:40,0.97,-,2.72
2022-06-23 5:50,0.97,-,2.72
2022-06-23 6:00,0.97,-,2.72
2022-06-23 6:10,0.97,-,2.72
2022-06-23 6:20,0.98,-,2.73
2022-06-23 6:30,0.98,-,2.73
2022-06-23 6:40,0.99,243.29,2.74
2022-06-23 6:50,0.99,243.29,2.74
2022-06-23 7:00,1,248.4,2.75
2022-06-23 7:10,1,248.4,2.75
2022-06-23 7:20,1.01,253.57,2.76
2022-06-23 7:30,1.02,258.79,2.77
2022-06-23 7:40,1.02,258.79,2.77
2022-06-23 7:50,1.01,253.57,2.76
2022-06-23 8:00,1.01,253.57,2.76
2022-06-23 8:10,1.02,258.79,2.77
2022-06-23 8:20,1.08,291.27,2.83
2022-06-23 8:30,1.14,325.72,2.89
2022-06-23 8:40,1.14,325.72,2.89
2022-06-23 8:50,1.18,349.79,2.93
2022-06-23 9:00,1.2,362.15,2.95
2022-06-23 9:10,1.21,368.42,2.96
2022-06-23 9:20,1.23,381.12,2.98
2022-06-23 9:30,1.23,381.12,2.98
2022-06-23 9:40,1.22,374.74,2.97
2022-06-23 9:50,1.22,374.74,2.97
2022-06-23 10:00,1.18,349.79,2.93
2022-06-23 10:10,1.11,308.24,2.86
2022-06-23 10:20,1.1,302.53,2.85
2022-06-23 10:30,1.09,296.87,2.84
2022-06-23 10:40,1.03,264.07,2.78
2022-06-23 10:50,1.04,269.4,2.79
2022-06-23 11:00,1.05,274.78,2.8
2022-06-23 11:10,1.07,285.72,2.82
2022-06-23 11:20,1.09,296.87,2.84
2022-06-23 11:30,1.09,296.87,2.84
2022-06-23 11:40,1.1,302.53,2.85
2022-06-23 11:50,1.1,302.53,2.85
2022-06-23 12:00,1.11,308.24,2.86
2022-06-23 12:10,1.11,308.24,2.86
2022-06-23 12:20,1.1,302.53,2.85
2022-06-23 12:30,1.13,319.84,2.88
2022-06-23 12:40,1.1,302.53,2.85
2022-06-23 12:50,1.09,296.87,2.84
2022-06-23 13:00,1.07,285.72,2.82
2022-06-23 13:10,1.07,285.72,2.82
2022-06-23 13:20,1.05,274.78,2.8
2022-06-23 13:30,1.04,269.4,2.79
2022-06-23 13:40,1.04,269.4,2.79
2022-06-23 13:50,1.05,274.78,2.8
2022-06-23 14:00,1.07,285.72,2.82
2022-06-23 14:10,1.07,285.72,2.82
2022-06-23 14:20,1.05,274.78,2.8
2022-06-23 14:30,1.06,280.22,2.81
2022-06-23 14:40,1.06,280.22,2.81
2022-06-23 14:50,1.07,285.72,2.82
2022-06-23 15:00,1.08,291.27,2.83
2022-06-23 15:10,1.08,291.27,2.83
2022-06-23 15:20,1.1,302.53,2.85
2022-06-23 15:30,1.09,296.87,2.84
2022-06-23 15:40,1.1,302.53,2.85
2022-06-23 15:50,1.1,302.53,2.85
2022-06-23 16:00,1.13,319.84,2.88
2022-06-23 16:10,1.18,349.79,2.93
2022-06-23 16:20,1.26,400.58,3.01
2022-06-23 16:30,1.38,483.42,3.13
2022-06-23 16:40,1.43,520.3,3.18
2022-06-23 16:50,1.47,550.81,3.22
2022-06-23 17:00,1.48,558.57,3.23
2022-06-23 17:10,1.5,574.28,3.25
2022-06-23 17:20,1.53,598.25,3.28
2022-06-23 17:30,1.52,590.2,3.27
2022-06-23 17:40,1.5,574.28,3.25
2022-06-23 17:50,1.47,550.81,3.22
2022-06-23 18:00,1.46,543.1,3.21
2022-06-23 18:10,1.45,535.44,3.2
2022-06-23 18:20,1.47,550.81,3.22
2022-06-23 18:30,1.48,558.57,3.23
2022-06-23 18:40,1.49,566.4,3.24
2022-06-23 18:50,1.52,590.2,3.27
2022-06-23 19:00,1.56,622.73,3.31
2022-06-23 19:10,1.65,699.19,3.4
2022-06-23 19:20,1.68,725.69,3.43
2022-06-23 19:30,1.71,752.7,3.46
2022-06-23 19:40,1.75,789.5,3.5
2022-06-23 19:50,1.82,856.07,3.57
2022-06-23 20:00,1.85,885.45,3.6
2022-06-23 20:10,1.91,945.75,3.66
2022-06-23 20:20,1.95,987.08,3.7
2022-06-23 20:30,1.99,1029.32,3.74
2022-06-23 20:40,2.02,1061.6,3.77
2022-06-23 20:50,2.04,1083.4,3.79
2022-06-23 21:00,2.05,1094.39,3.8
2022-06-23 21:10,2.08,1127.69,3.83
2022-06-23 21:20,2.1,1150.18,3.85
2022-06-23 21:30,2.12,1172.89,3.87
2022-06-23 21:40,2.12,1172.89,3.87
2022-06-23 21:50,2.13,1184.34,3.88
2022-06-23 22:00,2.18,1242.41,3.93
2022-06-23 22:10,2.16,1219.01,3.91
2022-06-23 22:20,2.21,1277.94,3.96
2022-06-23 22:30,2.22,1289.9,3.97
2022-06-23 22:40,2.24,1313.99,3.99
2022-06-23 22:50,2.25,1326.12,4
2022-06-23 23:00,2.26,1338.31,4.01
2022-06-23 23:10,2.28,1362.85,4.03
2022-06-23 23:20,2.28,1362.85,4.03
2022-06-23 23:30,2.3,1387.63,4.05
2022-06-23 23:40,2.29,1375.21,4.04
2022-06-23 23:50,2.31,1400.11,4.06
2022-06-24 0:00,2.31,1400.11,4.06
2022-06-24 0:10,2.32,1412.64,4.07
2022-06-24 0:20,2.32,1412.64,4.07
2022-06-24 0:30,2.32,1412.64,4.07
2022-06-24 0:40,2.31,1400.11,4.06
2022-06-24 0:50,2.32,1412.64,4.07
2022-06-24 1:00,2.29,1375.21,4.04
2022-06-24 1:10,2.3,1387.63,4.05
2022-06-24 1:20,2.29,1375.21,4.04
2022-06-24 1:30,2.3,1387.63,4.05
2022-06-24 1:40,2.32,1412.64,4.07
2022-06-24 1:50,2.33,1425.23,4.08
2022-06-24 2:00,2.34,1437.87,4.09
2022-06-24 2:10,2.34,1437.87,4.09
2022-06-24 2:20,2.34,1437.87,4.09
2022-06-24 2:30,2.36,1463.34,4.11
2022-06-24 2:40,2.36,1463.34,4.11
2022-06-24 2:50,2.37,1476.16,4.12
2022-06-24 3:00,2.36,1463.34,4.11
2022-06-24 3:10,2.36,1463.34,4.11
2022-06-24 3:20,2.36,1463.34,4.11
2022-06-24 3:30,2.36,1463.34,4.11
2022-06-24 3:40,2.35,1450.58,4.1
2022-06-24 3:50,2.34,1437.87,4.09
2022-06-24 4:00,2.35,1450.58,4.1
2022-06-24 4:10,2.34,1437.87,4.09
2022-06-24 4:20,2.35,1450.58,4.1
2022-06-24 4:30,2.38,1489.04,4.13
2022-06-24 4:40,2.4,1514.96,4.15
2022-06-24 4:50,2.44,1567.5,4.19
2022-06-24 5:00,2.51,1661.67,4.26
2022-06-24 5:10,2.53,1689.09,4.28
2022-06-24 5:20,2.56,1730.66,4.31
2022-06-24 5:30,2.57,1744.63,4.32
2022-06-24 5:40,2.57,1744.63,4.32
2022-06-24 5:50,2.56,1730.66,4.31
2022-06-24 6:00,2.56,1730.66,4.31
2022-06-24 6:10,2.54,1702.89,4.29
2022-06-24 6:20,2.54,1702.89,4.29
2022-06-24 6:30,2.52,1675.35,4.27
2022-06-24 6:40,2.52,1675.35,4.27
2022-06-24 6:50,2.52,1675.35,4.27
2022-06-24 7:00,2.51,1661.67,4.26
2022-06-24 7:10,2.5,1648.05,4.25
2022-06-24 7:20,2.5,1648.05,4.25
2022-06-24 7:30,2.5,1648.05,4.25
2022-06-24 7:40,2.49,1634.48,4.24
2022-06-24 7:50,2.49,1634.48,4.24
2022-06-24 8:00,2.49,1634.48,4.24
2022-06-24 8:10,2.47,1607.52,4.22
2022-06-24 8:20,2.48,1620.97,4.23
2022-06-24 8:30,2.47,1607.52,4.22
2022-06-24 8:40,2.46,1594.12,4.21
2022-06-24 8:50,2.46,1594.12,4.21
2022-06-24 9:00,2.44,1567.5,4.19
2022-06-24 9:10,2.42,1541.12,4.17
2022-06-24 9:20,2.4,1514.96,4.15
2022-06-24 9:30,2.38,1489.04,4.13
2022-06-24 9:40,2.38,1489.04,4.13
2022-06-24 9:50,2.36,1463.34,4.11
2022-06-24 10:00,2.35,1450.58,4.1
2022-06-24 10:10,2.34,1437.87,4.09
2022-06-24 10:20,2.33,1425.23,4.08
2022-06-24 10:30,2.33,1425.23,4.08
2022-06-24 10:40,2.31,1400.11,4.06
2022-06-24 10:50,2.3,1387.63,4.05
2022-06-24 11:00,2.29,1375.21,4.04
2022-06-24 11:10,2.28,1362.85,4.03
2022-06-24 11:20,2.28,1362.85,4.03
2022-06-24 11:30,2.27,1350.55,4.02
2022-06-24 11:40,2.26,1338.31,4.01
2022-06-24 11:50,2.25,1326.12,4
2022-06-24 12:00,2.25,1326.12,4
2022-06-24 12:10,2.24,1313.99,3.99
2022-06-24 12:20,2.23,1301.92,3.98
2022-06-24 12:30,2.22,1289.9,3.97
2022-06-24 12:40,2.22,1289.9,3.97
2022-06-24 12:50,2.21,1277.94,3.96
2022-06-24 13:00,2.2,1266.04,3.95
2022-06-24 13:10,2.19,1254.2,3.94
2022-06-24 13:20,2.19,1254.2,3.94
2022-06-24 13:30,2.17,1230.68,3.92
2022-06-24 13:40,2.16,1219.01,3.91
2022-06-24 13:50,2.16,1219.01,3.91
2022-06-24 14:00,2.15,1207.39,3.9
2022-06-24 14:10,2.14,1195.84,3.89
2022-06-24 14:20,2.13,1184.34,3.88
2022-06-24 14:30,2.13,1184.34,3.88
2022-06-24 14:40,2.13,1184.34,3.88
2022-06-24 14:50,2.12,1172.89,3.87
2022-06-24 15:00,2.12,1172.89,3.87
2022-06-24 15:10,2.11,1161.51,3.86
2022-06-24 15:20,2.11,1161.51,3.86
2022-06-24 15:30,2.1,1150.18,3.85
2022-06-24 15:40,2.11,1161.51,3.86
2022-06-24 15:50,2.08,1127.69,3.83
2022-06-24 16:00,2.08,1127.69,3.83
2022-06-24 16:10,2.08,1127.69,3.83
2022-06-24 16:20,2.08,1127.69,3.83
2022-06-24 16:30,2.07,1116.53,3.82
2022-06-24 16:40,2.07,1116.53,3.82
2022-06-24 16:50,2.05,1094.39,3.8
2022-06-24 17:00,2.02,1061.6,3.77
2022-06-24 17:10,2.02,1061.6,3.77
2022-06-24 17:20,2.01,1050.78,3.76
2022-06-24 17:30,1.96,997.55,3.71
2022-06-24 17:40,1.95,987.08,3.7
2022-06-24 17:50,1.94,976.66,3.69
2022-06-24 18:00,1.93,966.3,3.68
2022-06-24 18:10,1.91,945.75,3.66
2022-06-24 18:20,1.91,945.75,3.66
2022-06-24 18:30,1.88,915.35,3.63
2022-06-24 18:40,1.87,905.32,3.62
2022-06-24 18:50,1.86,895.36,3.61
2022-06-24 19:00,1.85,885.45,3.6
2022-06-24 19:10,1.83,865.81,3.58
2022-06-24 19:20,1.83,865.81,3.58
2022-06-24 19:30,1.81,846.39,3.56
2022-06-24 19:40,1.8,836.77,3.55
2022-06-24 19:50,1.79,827.2,3.54
2022-06-24 20:00,1.78,817.69,3.53
2022-06-24 20:10,1.76,798.84,3.51
2022-06-24 20:20,1.76,798.84,3.51
2022-06-24 20:30,1.75,789.5,3.5
2022-06-24 20:40,1.73,770.98,3.48
2022-06-24 20:50,1.73,770.98,3.48
2022-06-24 21:00,1.72,761.81,3.47
2022-06-24 21:10,1.7,743.64,3.45
2022-06-24 21:20,1.7,743.64,3.45
2022-06-24 21:30,1.69,734.64,3.44
2022-06-24 21:40,1.68,725.69,3.43
2022-06-24 21:50,1.68,725.69,3.43
2022-06-24 22:00,1.68,725.69,3.43
2022-06-24 22:10,1.67,716.8,3.42
2022-06-24 22:20,1.69,734.64,3.44
2022-06-24 22:30,1.7,743.64,3.45
2022-06-24 22:40,1.72,761.81,3.47
2022-06-24 22:50,1.73,770.98,3.48
2022-06-24 23:00,1.73,770.98,3.48
2022-06-24 23:10,1.73,770.98,3.48
2022-06-24 23:20,1.73,770.98,3.48
2022-06-24 23:30,1.73,770.98,3.48
2022-06-24 23:40,1.71,752.7,3.46
2022-06-24 23:50,1.7,743.64,3.45
2022-06-25 0:00,1.7,743.64,3.45
2022-06-25 0:10,1.71,752.7,3.46
2022-06-25 0:20,1.71,752.7,3.46
2022-06-25 0:30,1.7,743.64,3.45
