ymdhm,수위,유량,해발표고
2022-07-17 12:20,3.4,3701.46,4.2
2022-07-17 12:30,3.38,3638.12,4.18
2022-07-17 12:40,3.35,3544.16,4.15
2022-07-17 12:50,3.3,3390.34,4.1
2022-07-17 13:00,3.25,3239.99,4.05
2022-07-17 13:10,3.2,3093.13,4
2022-07-17 13:20,3.15,2949.74,3.95
2022-07-17 13:30,3.1,2809.81,3.9
2022-07-17 13:40,3.04,2646.48,3.84
2022-07-17 13:50,2.99,2514.18,3.79
2022-07-17 14:00,2.94,2385.34,3.74
2022-07-17 14:10,2.9,2284.75,3.7
2022-07-17 14:20,2.85,2162.13,3.65
2022-07-17 14:30,2.82,2090.21,3.62
2022-07-17 14:40,2.78,1996.24,3.58
2022-07-17 14:50,2.74,1904.48,3.54
2022-07-17 15:00,2.71,1837.11,3.51
2022-07-17 15:10,2.67,1749.2,3.47
2022-07-17 15:20,2.64,1684.71,3.44
2022-07-17 15:30,2.61,1621.45,3.41
2022-07-17 15:40,2.58,1559.43,3.38
2022-07-17 15:50,2.56,1518.77,3.36
2022-07-17 16:00,2.53,1458.8,3.33
2022-07-17 16:10,2.51,1419.51,3.31
2022-07-17 16:20,2.48,1361.59,3.28
2022-07-17 16:30,2.46,1323.67,3.26
2022-07-17 16:40,2.43,1267.8,3.23
2022-07-17 16:50,2.41,1231.24,3.21
2022-07-17 17:00,2.39,1195.22,3.19
2022-07-17 17:10,2.37,1159.75,3.17
2022-07-17 17:20,2.36,1142.22,3.16
2022-07-17 17:30,2.34,1107.57,3.14
2022-07-17 17:40,2.32,1073.46,3.12
2022-07-17 17:50,2.31,1056.61,3.11
2022-07-17 18:00,2.29,1023.32,3.09
2022-07-17 18:10,2.27,990.57,3.07
2022-07-17 18:20,2.26,974.4,3.06
2022-07-17 18:30,2.24,942.46,3.04
2022-07-17 18:40,2.23,926.7,3.03
2022-07-17 18:50,2.21,895.58,3.01
2022-07-17 19:00,2.2,880.22,3
2022-07-17 19:10,2.18,849.91,2.98
2022-07-17 19:20,2.17,834.96,2.97
2022-07-17 19:30,2.16,820.14,2.96
2022-07-17 19:40,2.16,820.14,2.96
2022-07-17 19:50,2.15,805.46,2.95
2022-07-17 20:00,2.14,790.92,2.94
2022-07-17 20:10,2.13,776.51,2.93
2022-07-17 20:20,2.18,849.91,2.98
2022-07-17 20:30,2.19,865,2.99
2022-07-17 20:40,2.19,865,2.99
2022-07-17 20:50,2.19,865,2.99
2022-07-17 21:00,2.18,849.91,2.98
2022-07-17 21:10,2.17,834.96,2.97
2022-07-17 21:20,2.17,834.96,2.97
2022-07-17 21:30,2.24,942.46,3.04
2022-07-17 21:40,2.39,1195.22,3.19
2022-07-17 21:50,2.48,1361.59,3.28
2022-07-17 22:00,2.55,1498.64,3.35
2022-07-17 22:10,2.6,1600.64,3.4
2022-07-17 22:20,2.64,1684.71,3.44
2022-07-17 22:30,2.68,1770.97,3.48
2022-07-17 22:40,2.71,1837.11,3.51
2022-07-17 22:50,2.75,1927.22,3.55
2022-07-17 23:00,2.77,1973.1,3.57
2022-07-17 23:10,2.79,2019.53,3.59
2022-07-17 23:20,2.77,1973.1,3.57
2022-07-17 23:30,2.74,1904.48,3.54
2022-07-17 23:40,2.67,1749.2,3.47
2022-07-17 23:50,2.6,1600.64,3.4
2022-07-18 0:00,2.59,1579.97,3.39
2022-07-18 0:10,2.63,1663.48,3.43
2022-07-18 0:20,2.68,1770.97,3.48
2022-07-18 0:30,2.72,1859.43,3.52
2022-07-18 0:40,2.74,1904.48,3.54
2022-07-18 0:50,2.75,1927.22,3.55
2022-07-18 1:00,2.74,1904.48,3.54
2022-07-18 1:10,2.73,1881.89,3.53
2022-07-18 1:20,2.72,1859.43,3.52
2022-07-18 1:30,2.71,1837.11,3.51
2022-07-18 1:40,2.69,1792.88,3.49
2022-07-18 1:50,2.66,1727.56,3.46
2022-07-18 2:00,2.64,1684.71,3.44
2022-07-18 2:10,2.61,1621.45,3.41
2022-07-18 2:20,2.58,1559.43,3.38
2022-07-18 2:30,2.56,1518.77,3.36
2022-07-18 2:40,2.55,1498.64,3.35
2022-07-18 2:50,2.54,1478.65,3.34
2022-07-18 3:00,2.53,1458.8,3.33
2022-07-18 3:10,2.52,1439.09,3.32
2022-07-18 3:20,2.51,1419.51,3.31
2022-07-18 3:30,2.5,1400.07,3.3
2022-07-18 3:40,2.49,1380.76,3.29
2022-07-18 3:50,2.48,1361.59,3.28
2022-07-18 4:00,2.47,1342.56,3.27
2022-07-18 4:10,2.46,1323.67,3.26
2022-07-18 4:20,2.45,1304.91,3.25
2022-07-18 4:30,2.44,1286.29,3.24
2022-07-18 4:40,2.43,1267.8,3.23
2022-07-18 4:50,2.42,1249.45,3.22
2022-07-18 5:00,2.41,1231.24,3.21
2022-07-18 5:10,2.4,1213.16,3.2
2022-07-18 5:20,2.4,1213.16,3.2
2022-07-18 5:30,2.39,1195.22,3.19
2022-07-18 5:40,2.38,1177.42,3.18
2022-07-18 5:50,2.37,1159.75,3.17
2022-07-18 6:00,2.37,1159.75,3.17
2022-07-18 6:10,2.37,1159.75,3.17
2022-07-18 6:20,2.36,1142.22,3.16
2022-07-18 6:30,2.35,1124.83,3.15
2022-07-18 6:40,2.34,1107.57,3.14
2022-07-18 6:50,2.34,1107.57,3.14
2022-07-18 7:00,2.34,1107.57,3.14
2022-07-18 7:10,2.32,1073.46,3.12
2022-07-18 7:20,2.31,1056.61,3.11
2022-07-18 7:30,2.3,1039.9,3.1
2022-07-18 7:40,2.3,1039.9,3.1
2022-07-18 7:50,2.3,1039.9,3.1
2022-07-18 8:00,2.29,1023.32,3.09
2022-07-18 8:10,2.29,1023.32,3.09
2022-07-18 8:20,2.28,1006.88,3.08
2022-07-18 8:30,2.27,990.57,3.07
2022-07-18 8:40,2.27,990.57,3.07
2022-07-18 8:50,2.26,974.4,3.06
2022-07-18 9:00,2.26,974.4,3.06
2022-07-18 9:10,2.26,974.4,3.06
2022-07-18 9:20,2.25,958.36,3.05
2022-07-18 9:30,2.33,1090.45,3.13
2022-07-18 9:40,2.53,1458.8,3.33
2022-07-18 9:50,2.64,1684.71,3.44
2022-07-18 10:00,2.74,1904.48,3.54
2022-07-18 10:10,2.82,2090.21,3.62
2022-07-18 10:20,2.89,2259.95,3.69
2022-07-18 10:30,2.95,2410.83,3.75
2022-07-18 10:40,3,2540.37,3.8
2022-07-18 10:50,3.04,2646.48,3.84
2022-07-18 11:00,3.09,2782.25,3.89
2022-07-18 11:10,3.13,2893.35,3.93
2022-07-18 11:20,3.17,3006.68,3.97
2022-07-18 11:30,3.17,3006.68,3.97
2022-07-18 11:40,3.17,3006.68,3.97
2022-07-18 11:50,3.15,2949.74,3.95
2022-07-18 12:00,3.15,2949.74,3.95
2022-07-18 12:10,3.14,2921.48,3.94
2022-07-18 12:20,3.1,2809.81,3.9
2022-07-18 12:30,3.07,2727.53,3.87
2022-07-18 12:40,3.06,2700.37,3.86
2022-07-18 12:50,3.06,2700.37,3.86
2022-07-18 13:00,3.05,2673.36,3.85
2022-07-18 13:10,3.04,2646.48,3.84
2022-07-18 13:20,3.02,2593.15,3.82
2022-07-18 13:30,2.99,2514.18,3.79
2022-07-18 13:40,2.95,2410.83,3.75
2022-07-18 13:50,2.91,2309.69,3.71
2022-07-18 14:00,2.87,2210.76,3.67
2022-07-18 14:10,2.83,2114.04,3.63
2022-07-18 14:20,2.79,2019.53,3.59
2022-07-18 14:30,2.74,1904.48,3.54
2022-07-18 14:40,2.69,1792.88,3.49
2022-07-18 14:50,2.64,1684.71,3.44
2022-07-18 15:00,2.59,1579.97,3.39
2022-07-18 15:10,2.56,1518.77,3.36
2022-07-18 15:20,2.52,1439.09,3.32
2022-07-18 15:30,2.49,1380.76,3.29
2022-07-18 15:40,2.46,1323.67,3.26
2022-07-18 15:50,2.43,1267.8,3.23
2022-07-18 16:00,2.4,1213.16,3.2
2022-07-18 16:10,2.37,1159.75,3.17
2022-07-18 16:20,2.34,1107.57,3.14
2022-07-18 16:30,2.32,1073.46,3.12
2022-07-18 16:40,2.29,1023.32,3.09
2022-07-18 16:50,2.27,990.57,3.07
2022-07-18 17:00,2.24,942.46,3.04
2022-07-18 17:10,2.22,911.07,3.02
2022-07-18 17:20,2.2,880.22,3
2022-07-18 17:30,2.17,834.96,2.97
2022-07-18 17:40,2.15,805.46,2.95
2022-07-18 17:50,2.13,776.51,2.93
2022-07-18 18:00,2.11,748.09,2.91
2022-07-18 18:10,2.09,720.22,2.89
2022-07-18 18:20,2.08,706.48,2.88
2022-07-18 18:30,2.05,666.09,2.85
2022-07-18 18:40,2.04,652.89,2.84
2022-07-18 18:50,2.03,639.83,2.83
2022-07-18 19:00,2.01,614.11,2.81
2022-07-18 19:10,2.01,614.11,2.81
2022-07-18 19:20,2,601.45,2.8
2022-07-18 19:30,1.99,588.93,2.79
2022-07-18 19:40,1.98,576.54,2.78
2022-07-18 19:50,2,601.45,2.8
2022-07-18 20:00,2,601.45,2.8
2022-07-18 20:10,1.99,588.93,2.79
2022-07-18 20:20,1.98,576.54,2.78
2022-07-18 20:30,1.96,552.17,2.76
2022-07-18 20:40,1.95,540.18,2.75
2022-07-18 20:50,1.94,528.33,2.74
2022-07-18 21:00,1.93,516.61,2.73
2022-07-18 21:10,1.92,505.03,2.72
2022-07-18 21:20,1.92,505.03,2.72
2022-07-18 21:30,1.92,505.03,2.72
2022-07-18 21:40,1.92,505.03,2.72
2022-07-18 21:50,1.92,505.03,2.72
2022-07-18 22:00,1.92,505.03,2.72
2022-07-18 22:10,1.91,493.58,2.71
2022-07-18 22:20,1.96,552.17,2.76
2022-07-18 22:30,2.08,706.48,2.88
2022-07-18 22:40,2.15,805.46,2.95
2022-07-18 22:50,2.19,865,2.99
2022-07-18 23:00,2.23,926.7,3.03
2022-07-18 23:10,2.26,974.4,3.06
2022-07-18 23:20,2.28,1006.88,3.08
2022-07-18 23:30,2.3,1039.9,3.1
2022-07-18 23:40,2.32,1073.46,3.12
2022-07-18 23:50,2.33,1090.45,3.13
